Provincia,Partido,Localidad,Link Indec,ADSL,Cablemodem,Dail Up,Fibra Optica,Otros1,Satelital,Wimax,Wireless,Total general,Otros,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps
Santa Fe,San Lorenzo,Villa Mugueta,82119160,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,31.0,,1.0,0.0,0.0,1.0,29.0,0.0,0.0
Santa Fe,San Martín,Carlos Pellegrini,82126020,352.0,736.0,0.0,373.0,0.0,0.0,0.0,53.0,1514.0,,0.0,5.0,59.0,302.0,773.0,1.0,373.0
Santa Fe,San Martín,Casas,82126030,0.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,,0.0,0.0,0.0,0.0,0.0,11.0,8.0
Santa Fe,San Martín,Castelar,82126040,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,,0.0,0.0,0.0,0.0,0.0,30.0,0.0
Santa Fe,San Martín,Colonia Belgrano,82126050,0.0,86.0,0.0,278.0,250.0,0.0,0.0,0.0,614.0,250.0,0.0,0.0,0.0,275.0,0.0,89.0,0.0
Santa Fe,San Martín,El Trébol,82126070,698.0,1539.0,0.0,1476.0,0.0,0.0,0.0,4.0,3717.0,23.0,0.0,14.0,39.0,628.0,21.0,1509.0,1481.0
Santa Fe,San Martín,Landeta,82126080,198.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,,0.0,0.0,298.0,117.0,0.0,0.0,0.0
Santa Fe,San Martín,Las Bandurrias,82126090,0.0,8.0,0.0,0.0,2.0,0.0,0.0,3.0,13.0,,0.0,0.0,0.0,8.0,0.0,0.0,5.0
Santa Fe,San Martín,Las Petacas,82126100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santa Fe,San Martín,Los Cardos,82126110,73.0,236.0,0.0,15.0,0.0,1.0,0.0,0.0,325.0,,1.0,1.0,0.0,65.0,14.0,229.0,15.0
Santa Fe,San Martín,María Susana,82126120,483.0,0.0,0.0,634.0,2.0,0.0,0.0,40.0,1159.0,,0.0,0.0,2.0,514.0,7.0,610.0,26.0
Santa Fe,San Martín,Piamonte,82126130,0.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,,0.0,0.0,0.0,1224.0,0.0,46.0,0.0
Santa Fe,San Martín,San Jorge,82126140,1567.0,980.0,0.0,1829.0,0.0,1.0,0.0,183.0,4560.0,,1.0,316.0,772.0,1652.0,166.0,315.0,1327.0
Santa Fe,San Martín,San Martín de las Escobas,82126150,795.0,936.0,0.0,0.0,0.0,0.0,0.0,108.0,1839.0,,0.0,0.0,25.0,274.0,627.0,215.0,604.0
Santa Fe,San Martín,Sastre,82126160,252.0,0.0,0.0,580.0,0.0,0.0,0.0,145.0,977.0,,0.0,2.0,151.0,194.0,8.0,442.0,179.0
Santa Fe,San Martín,Cañada Rosquín,82126010,0.0,1518.0,0.0,83.0,0.0,0.0,0.0,47.0,1648.0,,0.0,0.0,0.0,0.0,0.0,0.0,1648.0
Santa Fe,Vera,Calchaquí,82133010,406.0,0.0,0.0,0.0,1050.0,1.0,0.0,230.0,1687.0,1050.0,1.0,3.0,4.0,574.0,48.0,6.0,0.0
Santa Fe,Vera,Cañada Ombú,82133020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,35.0,,1.0,0.0,0.0,34.0,0.0,0.0,0.0
Santa Fe,Vera,Colmena,82133030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Santa Fe,Vera,Fortín Olmos,82133040,0.0,0.0,0.0,0.0,0.0,2.0,0.0,337.0,339.0,,2.0,0.0,0.0,337.0,0.0,0.0,0.0
Santa Fe,Vera,Garabato,82133050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,,0.0,0.0,0.0,104.0,0.0,0.0,0.0
Santa Fe,Vera,Intiyaco,82133070,0.0,0.0,0.0,0.0,0.0,2.0,0.0,97.0,99.0,,2.0,0.0,0.0,97.0,0.0,0.0,0.0
Santa Fe,Vera,La Gallareta,82133090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,373.0,,0.0,0.0,0.0,373.0,0.0,0.0,0.0
Santa Fe,Vera,Margarita,82133110,0.0,740.0,0.0,0.0,0.0,2.0,0.0,106.0,848.0,,2.0,0.0,678.0,168.0,0.0,0.0,0.0
Santa Fe,Vera,Paraje 29,82133120,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,35.0,,1.0,0.0,0.0,34.0,0.0,0.0,0.0
Santa Fe,Vera,Pozo de los Indios,82133130,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,25.0,,2.0,0.0,0.0,23.0,0.0,0.0,0.0
Santa Fe,Vera,Toba,82133160,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,53.0,,1.0,0.0,0.0,52.0,0.0,0.0,0.0
Santa Fe,Vera,Vera (Est. Gobernador Vera),82133170,403.0,0.0,0.0,0.0,2000.0,0.0,0.0,801.0,3204.0,2000.0,0.0,8.0,15.0,1158.0,19.0,2.0,0.0
Santa Fe,Vera,Los Amores,82133100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,,0.0,0.0,0.0,122.0,0.0,0.0,0.0
Santa Fe,Vera,Pueblo Santa Lucía,82133140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,,0.0,0.0,0.0,30.0,0.0,0.0,0.0
Santa Fe,Vera,Golondrina,82133060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,,0.0,0.0,0.0,70.0,0.0,0.0,0.0
Santa Fe,Vera,Kilómetro 115,82133080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Santa Fe,Vera,Tartagal (Est. El Tajamar),82133150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,210.0,,0.0,0.0,165.0,45.0,0.0,0.0,0.0
Santiago Del Estero,Aguirre,Malbrán,86007030,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,,1.0,0.0,1.0,93.0,0.0,0.0,0.0
Santiago Del Estero,Aguirre,Villa General Mitre (Est. Pinto),86007040,0.0,229.0,0.0,0.0,0.0,3.0,0.0,2.0,234.0,,3.0,0.0,0.0,375.0,0.0,0.0,1.0
Santiago Del Estero,Aguirre,Argentina,86007010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Aguirre,Casares,86007020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Alberdi,Campo Gallo,86014010,1.0,0.0,0.0,5.0,0.0,4.0,0.0,63.0,73.0,,9.0,0.0,1.0,59.0,1.0,1.0,2.0
Santiago Del Estero,Alberdi,Coronel Manuel L. Rico,86014020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Alberdi,Donadeu,86014030,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Santiago Del Estero,Alberdi,Sachayoj,86014040,0.0,0.0,0.0,204.0,0.0,3.0,0.0,0.0,207.0,,2.0,0.0,172.0,27.0,7.0,0.0,0.0
Santiago Del Estero,Alberdi,Santos Lugares,86014050,0.0,0.0,0.0,11.0,57.0,1.0,0.0,5.0,74.0,57.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0
Santiago Del Estero,Atamisqui,Estación Atamisqui,86021010,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Santiago Del Estero,Atamisqui,Medellín,86021020,0.0,0.0,0.0,2.0,0.0,1.0,0.0,29.0,32.0,,1.0,0.0,29.0,1.0,1.0,0.0,0.0
Santiago Del Estero,Atamisqui,Villa Atamisqui,86021030,1.0,0.0,0.0,2.0,0.0,2.0,0.0,45.0,50.0,,2.0,0.0,45.0,2.0,0.0,0.0,1.0
Santiago Del Estero,Avellaneda,Colonia Dora,86028010,63.0,10.0,0.0,1.0,0.0,2.0,0.0,5.0,81.0,,2.0,0.0,2.0,325.0,6.0,2.0,2.0
Santiago Del Estero,Avellaneda,Herrera,86028020,0.0,3.0,0.0,1.0,100.0,1.0,0.0,0.0,105.0,0.0,1.0,0.0,0.0,152.0,0.0,0.0,0.0
Santiago Del Estero,Avellaneda,Icaño,86028030,0.0,3.0,0.0,2.0,0.0,1.0,0.0,79.0,85.0,,1.0,0.0,79.0,160.0,0.0,0.0,0.0
Santiago Del Estero,Avellaneda,Lugones,86028040,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,,1.0,0.0,0.0,99.0,0.0,0.0,0.0
Santiago Del Estero,Avellaneda,Real Sayana,86028050,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,114.0,0.0,0.0,0.0
Santiago Del Estero,Avellaneda,Villa Mailín,86028060,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Banda,Clodomira,86035060,0.0,0.0,0.0,3.0,5.0,1.0,0.0,417.0,426.0,5.0,1.0,0.0,416.0,1.0,0.0,1.0,2.0
Santiago Del Estero,Banda,La Banda,86035090,27.0,0.0,0.0,1587.0,0.0,3.0,0.0,367.0,1984.0,,3.0,0.0,359.0,7.0,0.0,10.0,1607.0
Santiago Del Estero,Banda,Los Quiroga,86035110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,46.0,,1.0,0.0,45.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Banda,Simbolar,86035130,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Banda,Abra Grande,86035010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Banda,Chaupi Pozo,86035050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Banda,Huyamampa,86035070,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Banda,La Aurora,86035080,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Banda,Los Soria,86035120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Banda,Tramo 20,86035150,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Belgrano,Bandera,86042010,0.0,429.0,0.0,4.0,0.0,3.0,0.0,69.0,505.0,,3.0,0.0,0.0,457.0,0.0,13.0,2.0
Santiago Del Estero,Belgrano,Cuatro Bocas,86042020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,98.0,,1.0,0.0,0.0,95.0,0.0,2.0,0.0
Santiago Del Estero,Belgrano,Fortín Inca,86042030,0.0,0.0,0.0,1.0,0.0,1.0,0.0,111.0,113.0,,1.0,0.0,0.0,148.0,0.0,1.0,0.0
Santiago Del Estero,Belgrano,Guardia Escolta,86042040,4.0,4.0,0.0,1.0,0.0,1.0,0.0,13.0,23.0,,1.0,0.0,0.0,21.0,0.0,1.0,0.0
Santiago Del Estero,Capital,El Mojón,86049020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,,1.0,0.0,3.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Capital,El Zanjón,86049030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,97.0,,1.0,0.0,96.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Capital,San Pedro,86049090,0.0,0.0,0.0,0.0,250.0,0.0,0.0,4.0,254.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Capital,Santa María,86049100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,,0.0,0.0,4.0,1.0,0.0,1.0,0.0
Santiago Del Estero,Capital,Santiago del Estero,86049110,4297.0,77658.0,2.0,14655.0,1.0,5.0,0.0,1707.0,98325.0,,5.0,1119.0,1531.0,50878.0,14911.0,14185.0,15648.0
Santiago Del Estero,Capital,Los Cardozos,86049040,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,,0.0,0.0,3.0,1.0,0.0,1.0,0.0
Santiago Del Estero,Capital,Yanda,86049130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,,0.0,0.0,34.0,0.0,1.0,3.0,0.0
Santiago Del Estero,Capital,Maco,86049050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,,0.0,0.0,78.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Capital,Maquito,86049060,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,44.0,,1.0,0.0,43.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Capital,Morales,86049070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Capital,Vuelta de la Barranca,86049120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Choya,Choya,86063020,51.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,56.0,1.0,1.0,0.0,0.0,49.0,3.0,1.0,1.0
Santiago Del Estero,Choya,Estación La Punta,86063030,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,,0.0,0.0,21.0,352.0,14.0,0.0,0.0
Santiago Del Estero,Choya,Frías,86063040,1270.0,0.0,0.0,3184.0,0.0,2.0,0.0,782.0,5238.0,,2.0,43.0,982.0,910.0,33.0,90.0,3175.0
Santiago Del Estero,Choya,Laprida,86063050,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,8.0,,5.0,0.0,0.0,1.0,1.0,1.0,0.0
Santiago Del Estero,Choya,Tapso,86063080,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,72.0,,0.0,0.0,71.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Choya,Villa La Punta,86063090,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,10.0,,6.0,0.0,0.0,2.0,0.0,0.0,2.0
Santiago Del Estero,Copo,El Caburé,86056010,0.0,0.0,0.0,0.0,20.0,0.0,0.0,100.0,120.0,20.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Copo,La Firmeza,86056020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,,0.0,0.0,20.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Copo,Los Pirpintos,86056030,0.0,0.0,0.0,200.0,0.0,1.0,0.0,0.0,201.0,,1.0,0.0,200.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Copo,Los Tigres,86056040,0.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,130.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Copo,Monte Quemado,86056050,0.0,0.0,0.0,243.0,2.0,5.0,0.0,0.0,250.0,3.0,4.0,0.0,0.0,243.0,0.0,0.0,0.0
Santiago Del Estero,Copo,Nueva Esperanza,86056060,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,51.0,,1.0,0.0,50.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Copo,Pampa de los Guanacos,86056070,0.0,0.0,0.0,204.0,0.0,3.0,0.0,0.0,207.0,,3.0,0.0,171.0,26.0,7.0,0.0,0.0
Santiago Del Estero,Copo,San José del Boquerón,86056080,0.0,0.0,0.0,0.0,120.0,0.0,0.0,5.0,125.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Copo,Urutaú,86056090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,,0.0,0.0,30.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Figueroa,Bandera Bajada,86070010,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,8.0,,5.0,0.0,0.0,1.0,0.0,1.0,1.0
Santiago Del Estero,Figueroa,Caspi Corral,86070020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,,3.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Figueroa,La Cañada,86070060,0.0,0.0,0.0,4.0,0.0,1.0,0.0,45.0,50.0,,1.0,0.0,45.0,2.0,0.0,2.0,0.0
Santiago Del Estero,Figueroa,Vaca Huañuna,86070090,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,,3.0,0.0,0.0,2.0,2.0,0.0,0.0
Santiago Del Estero,Figueroa,Villa Figueroa,86070100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,,3.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Figueroa,La Invernada,86070070,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Santiago Del Estero,Figueroa,Colonia San Juan,86070030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Santiago Del Estero,General Taboada,Añatuya,86077010,14.0,738.0,0.0,3124.0,200.0,4.0,0.0,365.0,4445.0,0.0,4.0,0.0,106.0,1908.0,0.0,2.0,3120.0
Santiago Del Estero,General Taboada,Averías,86077020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,,0.0,0.0,0.0,30.0,0.0,0.0,0.0
Santiago Del Estero,General Taboada,Estación Tacañitas,86077030,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,,1.0,0.0,0.0,85.0,0.0,1.0,0.0
Santiago Del Estero,General Taboada,Los Juríes,86077050,0.0,153.0,0.0,5.0,0.0,1.0,0.0,0.0,159.0,,1.0,0.0,0.0,155.0,0.0,1.0,2.0
Santiago Del Estero,General Taboada,Tomás Young,86077060,0.0,43.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,,0.0,0.0,0.0,44.0,1.0,0.0,0.0
Santiago Del Estero,Guasayán,Lavalle,86084010,1.0,0.0,0.0,0.0,200.0,2.0,0.0,1.0,204.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
Santiago Del Estero,Guasayán,San Pedro,86084020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Santiago Del Estero,Jiménez,El Arenal,86091005,0.0,0.0,0.0,0.0,72.0,1.0,0.0,0.0,73.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Jiménez,El Bobadal,86091010,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Jiménez,El Charco,86091020,0.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,33.0,30.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Santiago Del Estero,Jiménez,Gramilla,86091040,0.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,49.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Jiménez,Isca Yacu,86091050,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Jiménez,Pozo Hondo,86091070,0.0,0.0,0.0,3.0,181.0,3.0,0.0,0.0,187.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
Santiago Del Estero,Juan F. Ibarra,El Colorado,86098010,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,21.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Juan F. Ibarra,El Cuadrado,86098020,0.0,0.0,0.0,0.0,0.0,2.0,0.0,121.0,123.0,,1.0,0.0,1.0,120.0,0.0,1.0,0.0
Santiago Del Estero,Juan F. Ibarra,Matará,86098030,0.0,0.0,0.0,4.0,0.0,1.0,0.0,20.0,25.0,,1.0,0.0,20.0,2.0,0.0,2.0,0.0
Santiago Del Estero,Juan F. Ibarra,Suncho Corral,86098040,139.0,0.0,0.0,0.0,0.0,2.0,0.0,73.0,214.0,,2.0,1.0,73.0,126.0,11.0,1.0,0.0
Santiago Del Estero,Juan F. Ibarra,Vilelas,86098050,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,,1.0,0.0,0.0,2.0,0.0,0.0,1.0
Santiago Del Estero,Loreto,Villa San Martín (Est. Loreto),86105010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,341.0,342.0,,1.0,0.0,335.0,2.0,0.0,0.0,4.0
Santiago Del Estero,Mitre,Villa Unión,86112010,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,,1.0,0.0,0.0,4.0,0.0,0.0,0.0
Santiago Del Estero,Moreno,Aerolito,86119010,1.0,0.0,0.0,0.0,25.0,3.0,0.0,1.0,30.0,25.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
Santiago Del Estero,Moreno,Alhuampa,86119020,1.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,22.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Santiago Del Estero,Moreno,Hasse,86119030,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Moreno,Pueblo Pablo Torelo (Est. Otumpa),86119090,1.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,52.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Santiago Del Estero,Moreno,Quimilí,86119100,347.0,661.0,0.0,0.0,250.0,6.0,0.0,8.0,1272.0,0.0,6.0,1.0,669.0,311.0,23.0,3.0,5.0
Santiago Del Estero,Moreno,Roversi,86119110,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,17.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Moreno,Tintina,86119120,0.0,0.0,0.0,193.0,0.0,3.0,0.0,0.0,196.0,,3.0,0.0,0.0,154.0,0.0,37.0,2.0
Santiago Del Estero,Moreno,Weisburd,86119130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,44.0,,0.0,0.0,0.0,44.0,0.0,0.0,0.0
Santiago Del Estero,Moreno,Hernán Mejía Miraval,86119040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Moreno,Patay,86119080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Moreno,Las Tinajas,86119050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Ojo de Agua,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,,,,,,,
Santiago Del Estero,Ojo de Agua,Sol de Julio,86126020,0.0,0.0,0.0,1.0,0.0,2.0,0.0,39.0,42.0,,2.0,0.0,39.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Ojo de Agua,Villa Ojo de Agua,86126030,0.0,0.0,0.0,5.0,333.0,0.0,0.0,62.0,400.0,0.0,0.0,0.0,58.0,3.0,0.0,1.0,2.0
Santiago Del Estero,OTROS,OTROS,Sin Datos,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,310.0,,,,,,,,
Santiago Del Estero,Pellegrini,El Mojón,86133010,0.0,0.0,0.0,1.0,20.0,0.0,0.0,4.0,25.0,20.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
Santiago Del Estero,Pellegrini,Las Delicias,86133020,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3.0,41.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Pellegrini,Nueva Esperanza,86133030,0.0,0.0,0.0,3.0,134.0,1.0,0.0,10.0,148.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0
Santiago Del Estero,Pellegrini,Rapelli,86133050,1.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Santiago Del Estero,Pellegrini,Santo Domingo,86133060,0.0,0.0,0.0,0.0,60.0,0.0,0.0,5.0,65.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Quebrachos,Sumampa,86140020,0.0,147.0,0.0,2.0,0.0,1.0,0.0,45.0,195.0,,1.0,0.0,192.0,2.0,0.0,0.0,1.0
Santiago Del Estero,Quebrachos,Sumampa Viejo,86140030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Quebrachos,Ramírez de Velazco,86140010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Del Estero,Río Hondo,Chañar Pozo de Abajo,86147010,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Río Hondo,Chauchillas,86147020,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Río Hondo,Colonia Tinco,86147030,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
Santiago Del Estero,Río Hondo,El Charco,86147040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Río Hondo,Gramilla,86147050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.0,74.0,,1.0,0.0,73.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Río Hondo,Los Núñez,86147080,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
Santiago Del Estero,Río Hondo,Mansupa,86147090,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Del Estero,Río Hondo,Pozuelos,86147100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0
